,Unnamed: 0,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes,label,final_label
24,5927,5927,CRUZ DAS ALMAS,21/02/2002,0.0,31.2,21.7,25.46,70.0,8,1,Ciclo
25,5928,5928,CRUZ DAS ALMAS,22/02/2002,0.0,32.4,21.1,25.98,70.25,1,0,Ciclo
26,5929,5929,CRUZ DAS ALMAS,25/02/2002,0.0,31.8,22.7,25.98,66.0,3,0,Não ciclo
27,5930,5930,CRUZ DAS ALMAS,26/02/2002,0.0,31.0,20.9,25.02,70.75,10,1,Ciclo
28,5931,5931,CRUZ DAS ALMAS,27/02/2002,0.0,30.2,20.9,24.66,70.0,4,0,Ciclo
29,5932,5932,CRUZ DAS ALMAS,28/02/2002,0.0,30.4,20.4,24.96,77.25,7,0,Não ciclo
30,5933,5933,CRUZ DAS ALMAS,01/03/2002,0.0,31.4,21.3,25.46,75.25,1,0,Não ciclo
31,5934,5934,CRUZ DAS ALMAS,03/03/2002,12.0,30.0,22.9,25.6,78.75,1,0,Não ciclo
32,5935,5935,CRUZ DAS ALMAS,04/03/2002,18.8,30.0,22.1,24.98,84.0,2,0,Não ciclo
33,5936,5936,CRUZ DAS ALMAS,05/03/2002,6.4,29.4,22.7,24.82,86.75,4,0,Não ciclo
34,5937,5937,CRUZ DAS ALMAS,06/03/2002,0.5,29.8,23.3,25.34,85.25,2,0,Não ciclo
35,5938,5938,CRUZ DAS ALMAS,07/03/2002,8.2,28.8,22.9,25.26,83.75,2,0,Não ciclo
36,5939,5939,CRUZ DAS ALMAS,08/03/2002,2.4,29.6,22.3,24.42,84.0,1,0,Não ciclo
37,5940,5940,CRUZ DAS ALMAS,11/03/2002,0.3,29.2,21.9,25.16,81.75,10,1,Ciclo
38,5941,5941,CRUZ DAS ALMAS,12/03/2002,3.4,29.8,21.9,24.94,81.0,4,0,Ciclo
39,5942,5942,CRUZ DAS ALMAS,13/03/2002,0.0,29.8,21.9,24.98,81.5,4,0,Não ciclo
40,5943,5943,CRUZ DAS ALMAS,14/03/2002,0.0,30.9,21.3,25.4,74.0,6,0,Não ciclo
41,5944,5944,CRUZ DAS ALMAS,15/03/2002,0.0,32.1,22.1,26.0,74.25,7,0,Não ciclo
42,5945,5945,CRUZ DAS ALMAS,18/03/2002,0.0,30.6,21.7,25.46,79.5,4,0,Não ciclo
43,5946,5946,CRUZ DAS ALMAS,19/03/2002,0.1,31.0,22.5,25.82,76.0,8,1,Ciclo
44,5947,5947,CRUZ DAS ALMAS,20/03/2002,0.0,31.4,23.1,25.82,78.25,3,0,Ciclo
45,5948,5948,CRUZ DAS ALMAS,21/03/2002,0.0,32.9,21.7,26.4,71.75,7,0,Não ciclo
46,5949,5949,CRUZ DAS ALMAS,22/03/2002,0.0,32.9,23.3,26.68,71.75,2,0,Não ciclo
47,5950,5950,CRUZ DAS ALMAS,25/03/2002,0.0,31.6,22.3,25.9,74.75,2,0,Não ciclo
48,5951,5951,CRUZ DAS ALMAS,27/03/2002,0.0,31.8,22.9,26.06,72.5,1,0,Não ciclo
49,5952,5952,CRUZ DAS ALMAS,01/04/2002,0.6,29.0,22.1,25.42,83.25,4,0,Não ciclo
50,5953,5953,CRUZ DAS ALMAS,02/04/2002,1.0,27.8,23.3,24.68,82.0,3,0,Não ciclo
51,5954,5954,CRUZ DAS ALMAS,03/04/2002,0.2,30.2,21.5,25.3,74.0,4,0,Não ciclo
52,5955,5955,CRUZ DAS ALMAS,04/04/2002,0.0,30.0,21.5,25.14,80.75,6,0,Não ciclo
53,5956,5956,CRUZ DAS ALMAS,05/04/2002,0.3,29.6,21.7,24.86,76.5,5,0,Não ciclo
54,5957,5957,CRUZ DAS ALMAS,08/04/2002,0.0,29.0,23.1,25.42,83.5,1,0,Não ciclo
55,5958,5958,CRUZ DAS ALMAS,09/04/2002,2.0,29.8,22.3,25.14,81.0,1,0,Não ciclo
56,5959,5959,CRUZ DAS ALMAS,10/04/2002,0.1,30.2,22.3,25.1,80.75,4,0,Não ciclo
57,5960,5960,CRUZ DAS ALMAS,11/04/2002,0.9,28.6,22.5,24.82,85.75,11,1,Ciclo
58,5961,5961,CRUZ DAS ALMAS,12/04/2002,1.2,29.6,22.5,25.1,84.75,3,0,Ciclo
59,5962,5962,CRUZ DAS ALMAS,13/04/2002,0.0,30.8,22.3,25.62,82.5,1,0,Não ciclo
60,5963,5963,CRUZ DAS ALMAS,15/04/2002,1.0,28.0,22.5,24.64,84.0,1,0,Não ciclo
61,5964,5964,CRUZ DAS ALMAS,16/04/2002,1.7,29.6,22.3,24.9,86.75,3,0,Não ciclo
62,5965,5965,CRUZ DAS ALMAS,17/04/2002,0.0,29.6,21.9,25.14,80.25,2,0,Não ciclo
63,5966,5966,CRUZ DAS ALMAS,18/04/2002,0.0,30.0,22.7,25.26,81.75,2,0,Não ciclo
64,5967,5967,CRUZ DAS ALMAS,19/04/2002,6.7,29.4,22.5,25.0,81.0,3,0,Não ciclo
65,5968,5968,CRUZ DAS ALMAS,22/04/2002,0.4,29.2,21.5,24.66,82.5,2,0,Não ciclo
66,5969,5969,CRUZ DAS ALMAS,23/04/2002,5.9,29.0,21.6,24.48,82.25,2,0,Não ciclo
67,5970,5970,CRUZ DAS ALMAS,24/04/2002,10.2,28.4,21.1,24.14,83.5,3,0,Não ciclo
68,5971,5971,CRUZ DAS ALMAS,25/04/2002,9.8,28.8,21.5,24.28,87.25,1,0,Não ciclo
69,5972,5972,CRUZ DAS ALMAS,26/04/2002,0.7,29.4,22.5,24.86,83.0,4,0,Não ciclo
70,5973,5973,CRUZ DAS ALMAS,28/04/2002,0.0,29.4,19.3,23.94,75.0,1,0,Não ciclo
71,5974,5974,CRUZ DAS ALMAS,29/04/2002,1.1,29.6,21.3,24.42,77.0,2,0,Não ciclo
72,5975,5975,CRUZ DAS ALMAS,30/04/2002,0.0,29.8,20.9,24.26,74.75,3,0,Não ciclo
73,5976,5976,CRUZ DAS ALMAS,02/05/2002,0.0,29.4,20.5,24.24,81.75,2,0,Não ciclo
74,5977,5977,CRUZ DAS ALMAS,07/05/2002,40.7,25.8,20.9,22.98,88.75,4,0,Não ciclo
75,5978,5978,CRUZ DAS ALMAS,08/05/2002,5.8,29.6,20.9,24.02,81.75,1,0,Não ciclo
76,5979,5979,CRUZ DAS ALMAS,09/05/2002,7.6,29.6,22.5,24.58,75.25,1,0,Não ciclo
77,5980,5980,CRUZ DAS ALMAS,10/05/2002,0.0,29.8,19.9,24.6,80.5,2,0,Não ciclo
78,5981,5981,CRUZ DAS ALMAS,13/05/2002,7.4,27.0,21.5,23.58,86.25,2,0,Não ciclo
79,5982,5982,CRUZ DAS ALMAS,15/05/2002,4.4,28.4,20.5,23.92,78.75,3,0,Não ciclo
80,5983,5983,CRUZ DAS ALMAS,17/05/2002,0.0,29.0,19.5,23.64,81.25,2,0,Não ciclo
81,5984,5984,CRUZ DAS ALMAS,21/05/2002,0.0,30.8,22.5,25.22,80.25,1,0,Não ciclo
82,5985,5985,CRUZ DAS ALMAS,30/05/2002,0.0,27.0,19.5,22.3,87.25,1,0,Não ciclo
83,5986,5986,CRUZ DAS ALMAS,07/06/2002,0.8,28.0,19.5,23.12,81.0,1,0,Não ciclo
84,5987,5987,CRUZ DAS ALMAS,14/06/2002,16.0,27.4,21.7,22.86,88.25,1,0,Não ciclo
85,5988,5988,CRUZ DAS ALMAS,04/07/2002,9.2,26.8,19.3,21.96,86.5,2,0,Não ciclo
86,5989,5989,CRUZ DAS ALMAS,12/08/2002,0.8,25.8,17.9,21.44,91.5,1,0,Não ciclo
87,5990,5990,CRUZ DAS ALMAS,31/08/2002,3.6,27.8,17.7,22.16,84.5,1,0,Não ciclo
88,5991,5991,CRUZ DAS ALMAS,05/09/2002,0.0,27.2,20.9,23.42,80.5,1,0,Não ciclo
89,5992,5992,CRUZ DAS ALMAS,21/11/2002,0.0,31.0,21.7,25.26,71.75,1,0,Não ciclo
90,5993,5993,CRUZ DAS ALMAS,25/11/2002,0.0,31.0,21.9,25.74,68.25,2,0,Não ciclo
91,5994,5994,CRUZ DAS ALMAS,18/02/2003,0.0,33.8,23.3,27.42,67.5,1,0,Não ciclo
92,5995,5995,CRUZ DAS ALMAS,25/02/2003,0.0,32.2,22.5,26.18,69.5,1,0,Não ciclo
93,5996,5996,CRUZ DAS ALMAS,28/03/2003,6.4,28.0,22.3,24.6,91.0,1,0,Não ciclo
94,5997,5997,CRUZ DAS ALMAS,04/04/2003,0.0,31.0,22.3,25.5,78.0,2,0,Não ciclo
95,5998,5998,CRUZ DAS ALMAS,03/12/2003,0.0,32.1,22.7,25.88,74.5,1,0,Não ciclo
96,5999,5999,CRUZ DAS ALMAS,06/05/2009,14.0,33.9,16.3,25.24,85.5,3,0,Não ciclo
